#t	Mdot	Mdisk	Rhot	Cirrout	H2R	Teffout	Tirrout	Qiir2Qvisout	Lx	mU	mB	mV	mR	mI	mJ	
#days	g/s	g	Rsun	float	float	K	K	float	erg/s	mag	mag	mag	mag	mag	mag
# Cirr=0
# F0=2e+38
# Mopt=0.5
# Mx=5
# Nx=1000
# Thot=0
# alpha=0.25
# boundcond=Teff
# colourfactor=1.7
# dir=.
# distance=10
# emax=12
# emin=1
# gaussmu=1
# gausssigma=0.25
# gridscale=log
# inclination=0
# initialcond=powerF
# irrfactortype=const
# kerr=0
# opacity=Kramers
# period=0.25
# powerorder=6
# prefix=freddi
# tau=0.25
# time=50
# --rout hadn't been specified, tidal radius 1.36395 Rsun was used
31.5	3.39331e+18	1.3709e+25	1.36395	0	0.0694289	7879.84	0	0	1.22212e+38	14.9943	16.0469	16.1744	16.209	16.534	16.412
31.75	3.36769e+18	1.36365e+25	1.36395	0	0.06935	7864.92	0	0	1.21179e+38	14.9991	16.0514	16.1784	16.2127	16.5372	16.415
32	3.34232e+18	1.35644e+25	1.36395	0	0.0692713	7850.06	0	0	1.20157e+38	15.0038	16.0559	16.1825	16.2164	16.5405	16.4179
32.25	3.31719e+18	1.3493e+25	1.36395	0	0.0691929	7835.25	0	0	1.19146e+38	15.0086	16.0603	16.1866	16.2201	16.5438	16.4209
32.5	3.29231e+18	1.3422e+25	1.36395	0	0.0691148	7820.51	0	0	1.18145e+38	15.0133	16.0647	16.1907	16.2238	16.547	16.4239
32.75	3.26767e+18	1.33516e+25	1.36395	0	0.0690369	7805.84	0	0	1.17154e+38	15.0181	16.0692	16.1948	16.2275	16.5503	16.4269
33	3.24327e+18	1.32817e+25	1.36395	0	0.0689593	7791.22	0	0	1.16173e+38	15.0228	16.0736	16.1988	16.2311	16.5535	16.4299
33.25	3.21911e+18	1.32124e+25	1.36395	0	0.068882	7776.66	0	0	1.15203e+38	15.0275	16.078	16.2029	16.2348	16.5568	16.4328
33.5	3.19517e+18	1.31435e+25	1.36395	0	0.0688049	7762.16	0	0	1.14242e+38	15.0322	16.0824	16.2069	16.2384	16.56	16.4358
33.75	3.17147e+18	1.30752e+25	1.36395	0	0.068728	7747.72	0	0	1.13292e+38	15.0369	16.0868	16.211	16.2421	16.5632	16.4387
34	3.148e+18	1.30073e+25	1.36395	0	0.0686515	7733.34	0	0	1.12351e+38	15.0416	16.0912	16.215	16.2457	16.5665	16.4417
34.25	3.12475e+18	1.294e+25	1.36395	0	0.0685752	7719.02	0	0	1.11419e+38	15.0463	16.0956	16.2191	16.2494	16.5697	16.4446
34.5	3.10172e+18	1.28732e+25	1.36395	0	0.0684991	7704.75	0	0	1.10498e+38	15.051	16.1	16.2231	16.253	16.5729	16.4476
34.75	3.07891e+18	1.28068e+25	1.36395	0	0.0684233	7690.55	0	0	1.09585e+38	15.0557	16.1044	16.2271	16.2566	16.5761	16.4505
35	3.05632e+18	1.2741e+25	1.36395	0	0.0683477	7676.4	0	0	1.08682e+38	15.0604	16.1088	16.2311	16.2603	16.5793	16.4535
35.25	3.03395e+18	1.26756e+25	1.36395	0	0.0682724	7662.3	0	0	1.07788e+38	15.065	16.1131	16.2351	16.2639	16.5825	16.4564
35.5	3.01178e+18	1.26107e+25	1.36395	0	0.0681974	7648.27	0	0	1.06903e+38	15.0697	16.1175	16.2392	16.2675	16.5857	16.4593
35.75	2.98983e+18	1.25463e+25	1.36395	0	0.0681225	7634.29	0	0	1.06027e+38	15.0743	16.1219	16.2432	16.2711	16.5889	16.4622
36	2.96808e+18	1.24823e+25	1.36395	0	0.068048	7620.37	0	0	1.0516e+38	15.0789	16.1262	16.2471	16.2747	16.5921	16.4651
36.25	2.94654e+18	1.24188e+25	1.36395	0	0.0679737	7606.5	0	0	1.04301e+38	15.0836	16.1305	16.2511	16.2783	16.5953	16.468
36.5	2.9252e+18	1.23558e+25	1.36395	0	0.0678996	7592.69	0	0	1.03451e+38	15.0882	16.1349	16.2551	16.2819	16.5985	16.471
36.75	2.90406e+18	1.22932e+25	1.36395	0	0.0678257	7578.93	0	0	1.0261e+38	15.0928	16.1392	16.2591	16.2855	16.6017	16.4739
37	2.88312e+18	1.22311e+25	1.36395	0	0.0677521	7565.23	0	0	1.01777e+38	15.0974	16.1435	16.2631	16.2891	16.6048	16.4767
37.25	2.86237e+18	1.21694e+25	1.36395	0	0.0676788	7551.58	0	0	1.00952e+38	15.102	16.1478	16.267	16.2926	16.608	16.4796
